Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Slovakia,Beverages,Offline,M,2015-09-15,495593106,10/8/2015,5868,47.45,31.79,278436.6,186543.72,91892.88
Europe,Cyprus,Clothes,Offline,L,2013-01-09,209598815,1/11/2013,3802,109.28,35.84,415482.56,136263.68,279218.88
Europe,Georgia,Meat,Online,H,2012-08-23,483438193,9/26/2012,8959,421.89,364.69,3779712.51,3267257.71,512454.8
Europe,Switzerland,Vegetables,Online,L,2016-10-15,819037473,10/15/2016,244,154.06,90.93,37590.64,22186.92,15403.72
Europe,Russia,Beverages,Offline,L,2012-08-07,534641349,8/27/2012,1111,47.45,31.79,52716.95,35318.69,17398.26
Europe,Belgium,Snacks,Online,L,2013-08-05,921133935,8/11/2013,2856,152.58,97.44,435768.48,278288.64,157479.84
Europe,San Marino,Meat,Offline,L,2012-03-23,456934964,5/5/2012,6065,421.89,364.69,2558762.85,2211844.85,346918.0
Europe,Finland,Vegetables,Online,L,2015-08-22,972452533,10/4/2015,9169,154.06,90.93,1412576.14,833737.17,578838.97
Europe,Ireland,Personal Care,Offline,H,2017-02-26,309285581,4/17/2017,3331,81.73,56.67,272242.63,188767.77,83474.86
Europe,Andorra,Baby Food,Offline,C,2013-03-07,380733191,4/13/2013,6267,255.28,159.42,1599839.76,999085.14,600754.62
Europe,Kosovo,Fruits,Online,L,2012-06-11,989102828,7/8/2012,6362,9.33,6.92,59357.46,44025.04,15332.42
Europe,Latvia,Beverages,Online,M,2012-05-02,862326610,5/28/2012,461,47.45,31.79,21874.45,14655.19,7219.26
Europe,Sweden,Meat,Online,H,2013-01-04,152411115,2/21/2013,691,421.89,364.69,291525.99,252000.79,39525.2
Europe,Ukraine,Office Supplies,Offline,C,2016-09-16,862485826,10/27/2016,7577,651.21,524.96,4934218.17,3977621.92,956596.25
Europe,Vatican City,Fruits,Offline,M,2016-07-25,299739491,9/1/2016,8431,9.33,6.92,78661.23,58342.52,20318.71
Europe,Norway,Office Supplies,Offline,C,2012-12-14,884192836,1/15/2013,1164,651.21,524.96,758008.44,611053.44,146955.0
Europe,Iceland,Meat,Online,M,2015-07-09,578356206,7/15/2015,7309,421.89,364.69,3083594.01,2665519.21,418074.8
Europe,Russia,Cereal,Online,L,2014-01-10,279338395,2/24/2014,1293,205.7,117.11,265970.1,151423.23,114546.87
Europe,Estonia,Baby Food,Offline,M,2014-01-02,123086202,2/20/2014,2797,255.28,159.42,714018.16,445897.74,268120.42
Europe,Luxembourg,Meat,Online,M,2015-12-19,216278588,12/19/2015,495,421.89,364.69,208835.55,180521.55,28314.0
Europe,Romania,Baby Food,Offline,H,2015-06-23,693831098,7/14/2015,8895,255.28,159.42,2270715.6,1418040.9,852674.7
Europe,Austria,Vegetables,Offline,M,2016-11-12,468320834,12/21/2016,5397,154.06,90.93,831461.82,490749.21,340712.61
Europe,Moldova ,Snacks,Offline,H,2016-01-11,583451974,2/5/2016,5260,152.58,97.44,802570.8,512534.4,290036.4
Europe,Luxembourg,Clothes,Online,M,2013-01-30,250848186,3/7/2013,407,109.28,35.84,44476.96,14586.88,29890.08
Europe,Serbia,Household,Online,M,2013-09-23,266614854,10/10/2013,6115,668.27,502.54,4086471.05,3073032.1,1013438.95
Europe,Andorra,Household,Offline,L,2016-08-14,834065997,9/14/2016,7518,668.27,502.54,5024053.86,3778095.72,1245958.14
Europe,Romania,Baby Food,Offline,C,2014-08-30,414359509,9/11/2014,7042,255.28,159.42,1797681.76,1122635.64,675046.12
Europe,United Kingdom,Household,Online,C,2012-03-23,548403012,4/4/2012,3493,668.27,502.54,2334267.11,1755372.22,578894.89
Europe,Malta,Cosmetics,Online,M,2014-03-29,284108436,4/3/2014,2854,437.2,263.33,1247768.8,751543.82,496224.98
Europe,Norway,Vegetables,Offline,H,2012-07-05,416682088,8/14/2012,4344,154.06,90.93,669236.64,394999.92,274236.72
Europe,Czech Republic,Fruits,Online,M,2012-11-01,192589318,12/16/2012,314,9.33,6.92,2929.62,2172.88,756.74
Europe,Belarus,Household,Offline,M,2015-02-12,785364806,3/21/2015,5754,668.27,502.54,3845225.58,2891615.16,953610.42
Europe,Slovakia,Office Supplies,Online,H,2012-02-20,168319404,3/10/2012,8307,651.21,524.96,5409601.47,4360842.72,1048758.75
Europe,Croatia,Clothes,Online,C,2016-06-09,781083571,6/18/2016,8841,109.28,35.84,966144.48,316861.44,649283.04
Europe,France,Office Supplies,Online,L,2012-01-19,391200673,2/13/2012,3827,651.21,524.96,2492180.67,2009021.92,483158.75
Europe,San Marino,Vegetables,Offline,M,2013-09-30,408540618,11/13/2013,5102,154.06,90.93,786014.12,463924.86,322089.26
Europe,San Marino,Personal Care,Online,L,2016-07-17,239048612,7/26/2016,8651,81.73,56.67,707046.23,490252.17,216794.06
Europe,Vatican City,Cosmetics,Offline,C,2012-05-24,292424571,6/5/2012,3784,437.2,263.33,1654364.8,996440.72,657924.08
Europe,Bosnia and Herzegovina,Beverages,Online,M,2015-08-28,231341445,10/7/2015,7929,47.45,31.79,376231.05,252062.91,124168.14
Europe,Portugal,Office Supplies,Online,M,2013-02-09,533597218,2/24/2013,2130,651.21,524.96,1387077.3,1118164.8,268912.5
Europe,Romania,Meat,Offline,C,2016-01-16,682162415,2/26/2016,5873,421.89,364.69,2477759.97,2141824.37,335935.6
Europe,Iceland,Vegetables,Offline,C,2015-02-13,706176555,2/26/2015,2190,154.06,90.93,337391.4,199136.7,138254.7
Europe,Malta,Personal Care,Offline,C,2017-04-13,274694526,5/11/2017,7069,81.73,56.67,577749.37,400600.23,177149.14
Europe,France,Clothes,Online,M,2014-04-15,633806264,4/26/2014,6213,109.28,35.84,678956.64,222673.92,456282.72
Europe,Spain,Personal Care,Online,C,2013-12-08,955466639,1/27/2014,2666,81.73,56.67,217892.18,151082.22,66809.96
Europe,Norway,Office Supplies,Online,L,2012-01-30,330590474,3/14/2012,7923,651.21,524.96,5159536.83,4159258.08,1000278.75
Europe,Malta,Cosmetics,Offline,C,2015-11-26,819516837,12/25/2015,2098,437.2,263.33,917245.6,552466.34,364779.26
Europe,Andorra,Clothes,Online,C,2017-06-20,190002810,8/5/2017,4909,109.28,35.84,536455.52,175938.56,360516.96
Europe,Macedonia,Beverages,Offline,M,2015-12-17,653152501,12/22/2015,1194,47.45,31.79,56655.3,37957.26,18698.04
Europe,Austria,Vegetables,Offline,C,2014-05-09,489600837,6/9/2014,2622,154.06,90.93,403945.32,238418.46,165526.86
Europe,Montenegro,Baby Food,Online,M,2016-01-05,750959146,1/25/2016,4354,255.28,159.42,1111489.12,694114.68,417374.44
Europe,Bosnia and Herzegovina,Office Supplies,Offline,L,2015-11-30,288656175,12/30/2015,8632,651.21,524.96,5621244.72,4531454.72,1089790.0
Europe,Russia,Cosmetics,Offline,C,2015-07-28,659671771,7/29/2015,391,437.2,263.33,170945.2,102962.03,67983.17
Europe,Netherlands,Clothes,Offline,H,2016-07-26,513611114,9/5/2016,7797,109.28,35.84,852056.16,279444.48,572611.68
Europe,Russia,Beverages,Offline,M,2014-04-21,543322694,6/1/2014,114,47.45,31.79,5409.3,3624.06,1785.24
Europe,Monaco,Vegetables,Offline,C,2012-11-06,671616399,12/10/2012,5072,154.06,90.93,781392.32,461196.96,320195.36
Europe,Macedonia,Beverages,Offline,L,2015-04-30,212319648,5/15/2015,8957,47.45,31.79,425009.65,284743.03,140266.62
Europe,Monaco,Household,Online,L,2014-04-30,971578347,6/16/2014,478,668.27,502.54,319433.06,240214.12,79218.94
Europe,Italy,Fruits,Offline,L,2016-11-17,704233348,11/26/2016,7152,9.33,6.92,66728.16,49491.84,17236.32
Europe,Luxembourg,Fruits,Offline,M,2016-12-31,707661855,1/26/2017,1723,9.33,6.92,16075.59,11923.16,4152.43
Europe,Belgium,Meat,Offline,M,2015-03-22,164259612,4/29/2015,6924,421.89,364.69,2921166.36,2525113.56,396052.8
Europe,Norway,Snacks,Online,H,2016-11-15,750439441,12/29/2016,562,152.58,97.44,85749.96,54761.28,30988.68
Europe,Armenia,Fruits,Offline,C,2014-11-29,362258565,12/14/2014,9214,9.33,6.92,85966.62,63760.88,22205.74
Europe,Slovakia,Cereal,Online,H,2015-01-14,209357202,1/22/2015,2303,205.7,117.11,473727.1,269704.33,204022.77
Europe,Portugal,Cosmetics,Offline,L,2014-03-20,450041043,4/16/2014,6000,437.2,263.33,2623200.0,1579980.0,1043220.0
Europe,Slovakia,Office Supplies,Online,H,2015-03-15,103450715,4/18/2015,2220,651.21,524.96,1445686.2,1165411.2,280275.0
Europe,Luxembourg,Fruits,Online,M,2016-09-25,384601581,10/19/2016,1009,9.33,6.92,9413.97,6982.28,2431.69
Europe,Denmark,Vegetables,Online,L,2015-08-25,186079490,8/29/2015,3911,154.06,90.93,602528.66,355627.23,246901.43
Europe,Bulgaria,Office Supplies,Online,M,2012-05-22,513026177,6/5/2012,4701,651.21,524.96,3061338.21,2467836.96,593501.25
Europe,Bosnia and Herzegovina,Household,Offline,M,2012-03-01,891681563,3/27/2012,7245,668.27,502.54,4841616.15,3640902.3,1200713.85
Europe,Kosovo,Beverages,Offline,M,2012-06-08,129169023,7/18/2012,2839,47.45,31.79,134710.55,90251.81,44458.74
Europe,France,Cereal,Online,C,2012-09-19,764811360,9/30/2012,3532,205.7,117.11,726532.4,413632.52,312899.88
Europe,Liechtenstein,Vegetables,Offline,C,2013-10-17,801925837,10/26/2013,6531,154.06,90.93,1006165.86,593863.83,412302.03
Europe,San Marino,Office Supplies,Offline,C,2013-11-05,881194770,12/5/2013,3969,651.21,524.96,2584652.49,2083566.24,501086.25
Europe,Switzerland,Fruits,Online,H,2014-06-08,159232509,7/14/2014,9293,9.33,6.92,86703.69,64307.56,22396.13
Europe,Serbia,Vegetables,Online,L,2013-10-31,917639768,12/14/2013,8854,154.06,90.93,1364047.24,805094.22,558953.02
Europe,Bosnia and Herzegovina,Baby Food,Online,L,2016-07-16,551118266,8/15/2016,6997,255.28,159.42,1786194.16,1115461.74,670732.42
Europe,Albania,Office Supplies,Online,M,2016-08-10,849454581,9/6/2016,1342,651.21,524.96,873923.82,704496.32,169427.5
Europe,Spain,Vegetables,Online,H,2017-03-31,722233331,4/6/2017,3747,154.06,90.93,577262.82,340714.71,236548.11
Europe,Romania,Household,Offline,H,2014-06-19,765858924,7/21/2014,3530,668.27,502.54,2358993.1,1773966.2,585026.9
Europe,Latvia,Snacks,Offline,M,2017-04-07,569170606,4/13/2017,9085,152.58,97.44,1386189.3,885242.4,500946.9
Europe,San Marino,Personal Care,Online,L,2012-01-06,185947310,1/27/2012,4796,81.73,56.67,391977.08,271789.32,120187.76
Europe,Poland,Vegetables,Online,H,2015-07-19,534709155,9/2/2015,1176,154.06,90.93,181174.56,106933.68,74240.88
Europe,Netherlands,Office Supplies,Online,C,2014-08-09,138182103,8/16/2014,10,651.21,524.96,6512.1,5249.6,1262.5
Europe,Bulgaria,Meat,Offline,H,2013-09-10,780590045,10/3/2013,2796,421.89,364.69,1179604.44,1019673.24,159931.2
Europe,Greece,Fruits,Online,L,2017-07-09,643448483,7/25/2017,9560,9.33,6.92,89194.8,66155.2,23039.6
Europe,Portugal,Household,Online,M,2014-01-04,444798934,1/20/2014,4744,668.27,502.54,3170272.88,2384049.76,786223.12
Europe,Liechtenstein,Meat,Online,C,2017-05-31,543396508,6/5/2017,1957,421.89,364.69,825638.73,713698.33,111940.4
Europe,Austria,Meat,Online,H,2013-11-06,866396272,11/16/2013,4765,421.89,364.69,2010305.85,1737747.85,272558.0
Europe,Ireland,Cereal,Online,H,2016-07-12,946823489,8/30/2016,4966,205.7,117.11,1021506.2,581568.26,439937.94
Europe,San Marino,Cosmetics,Online,H,2012-11-30,228211200,12/3/2012,1620,437.2,263.33,708264.0,426594.6,281669.4
Europe,Slovenia,Personal Care,Offline,M,2014-11-23,700304019,12/21/2014,4376,81.73,56.67,357650.48,247987.92,109662.56
Europe,Norway,Clothes,Online,H,2014-04-14,509356057,4/17/2014,8631,109.28,35.84,943195.68,309335.04,633860.64
Europe,Bulgaria,Office Supplies,Offline,C,2014-02-09,200507199,2/25/2014,3391,651.21,524.96,2208253.11,1780139.36,428113.75
Europe,Belgium,Beverages,Offline,L,2016-12-21,244023358,1/22/2017,789,47.45,31.79,37438.05,25082.31,12355.74
Europe,Moldova ,Cosmetics,Online,H,2013-06-13,830172288,7/29/2013,5283,437.2,263.33,2309727.6,1391172.39,918555.21
Europe,Moldova ,Meat,Offline,L,2016-05-13,815755307,6/9/2016,8978,421.89,364.69,3787728.42,3274186.82,513541.6
Europe,Austria,Clothes,Online,M,2015-12-23,870173251,12/30/2015,2457,109.28,35.84,268500.96,88058.88,180442.08
Europe,Greece,Baby Food,Online,M,2013-08-19,444234168,9/27/2013,7617,255.28,159.42,1944467.76,1214302.14,730165.62
Europe,Liechtenstein,Clothes,Offline,H,2016-08-04,545059049,8/8/2016,3940,109.28,35.84,430563.2,141209.6,289353.6
Europe,United Kingdom,Baby Food,Offline,M,2015-10-07,530702579,11/9/2015,5541,255.28,159.42,1414506.48,883346.22,531160.26
Europe,Iceland,Personal Care,Offline,L,2013-11-07,546140086,12/19/2013,3843,81.73,56.67,314088.39,217782.81,96305.58
Europe,Belarus,Vegetables,Offline,M,2017-06-07,215584218,6/21/2017,5016,154.06,90.93,772764.96,456104.88,316660.08
Europe,Sweden,Cereal,Online,L,2016-05-29,407220542,7/4/2016,4463,205.7,117.11,918039.1,522661.93,395377.17
Europe,Ireland,Vegetables,Online,L,2016-04-24,956969964,5/27/2016,7533,154.06,90.93,1160533.98,684975.69,475558.29
Europe,Slovenia,Fruits,Online,L,2014-12-11,399256312,1/5/2015,7670,9.33,6.92,71561.1,53076.4,18484.7
Europe,Lithuania,Clothes,Offline,C,2012-04-29,530262696,5/11/2012,5370,109.28,35.84,586833.6,192460.8,394372.8
Europe,Switzerland,Cosmetics,Online,L,2016-02-26,243521249,3/28/2016,2204,437.2,263.33,963588.8,580379.32,383209.48
Europe,Denmark,Vegetables,Offline,H,2014-05-23,954341828,7/11/2014,9809,154.06,90.93,1511174.54,891932.37,619242.17
Europe,Cyprus,Personal Care,Online,L,2014-01-02,561534678,1/29/2014,9445,81.73,56.67,771939.85,535248.15,236691.7
Europe,Hungary,Vegetables,Offline,L,2014-01-06,768676316,2/8/2014,7259,154.06,90.93,1118321.54,660060.87,458260.67
Europe,Norway,Meat,Offline,M,2012-09-12,917874085,9/23/2012,8194,421.89,364.69,3456966.66,2988269.86,468696.8
Europe,Poland,Cereal,Online,C,2013-09-08,176050603,10/28/2013,6140,205.7,117.11,1262998.0,719055.4,543942.6
Europe,Greece,Fruits,Offline,C,2014-05-28,656244552,6/19/2014,6201,9.33,6.92,57855.33,42910.92,14944.41
Europe,Macedonia,Household,Online,C,2014-07-28,666483724,8/31/2014,6199,668.27,502.54,4142605.73,3115245.46,1027360.27
Europe,Malta,Meat,Online,H,2016-05-15,422568786,6/17/2016,6349,421.89,364.69,2678579.61,2315416.81,363162.8
Europe,Denmark,Vegetables,Online,L,2012-08-26,969195258,9/17/2012,5269,154.06,90.93,811742.14,479110.17,332631.97
Europe,Hungary,Vegetables,Online,M,2012-06-05,495631301,7/18/2012,7171,154.06,90.93,1104764.26,652059.03,452705.23
Europe,Slovakia,Office Supplies,Offline,H,2014-06-23,224647080,7/30/2014,6918,651.21,524.96,4505070.78,3631673.28,873397.5
Europe,Armenia,Office Supplies,Offline,H,2014-08-03,883504474,9/8/2014,7462,651.21,524.96,4859329.02,3917251.52,942077.5
Europe,Austria,Office Supplies,Offline,C,2015-04-03,575552117,4/26/2015,7516,651.21,524.96,4894494.36,3945599.36,948895.0
Europe,Andorra,Baby Food,Offline,H,2013-07-15,141764247,8/29/2013,46,255.28,159.42,11742.88,7333.32,4409.56
Europe,Italy,Vegetables,Offline,M,2016-04-11,608374631,4/12/2016,428,154.06,90.93,65937.68,38918.04,27019.64
Europe,Portugal,Household,Online,L,2012-01-17,200432097,1/31/2012,1167,668.27,502.54,779871.09,586464.18,193406.91
Europe,Czech Republic,Vegetables,Online,M,2012-06-14,527079236,6/20/2012,3314,154.06,90.93,510554.84,301342.02,209212.82
Europe,Denmark,Clothes,Online,C,2012-11-09,161812150,11/12/2012,2666,109.28,35.84,291340.48,95549.44,195791.04
Europe,Hungary,Cosmetics,Offline,H,2013-06-10,689349019,7/23/2013,2548,437.2,263.33,1113985.6,670964.84,443020.76
Europe,Hungary,Clothes,Offline,H,2015-01-21,538430345,3/10/2015,2359,109.28,35.84,257791.52,84546.56,173244.96
Europe,Switzerland,Cosmetics,Offline,C,2014-09-10,347609412,9/17/2014,4205,437.2,263.33,1838426.0,1107302.65,731123.35
Europe,Norway,Personal Care,Offline,M,2014-01-14,634033286,1/15/2014,3394,81.73,56.67,277391.62,192337.98,85053.64
Europe,Ukraine,Cereal,Offline,L,2014-04-14,559183347,5/21/2014,3633,205.7,117.11,747308.1,425460.63,321847.47
Europe,Armenia,Meat,Offline,M,2015-11-09,781416594,12/23/2015,7390,421.89,364.69,3117767.1,2695059.1,422708.0
Europe,Denmark,Clothes,Offline,H,2012-05-09,713357150,6/3/2012,7088,109.28,35.84,774576.64,254033.92,520542.72
Europe,Finland,Clothes,Online,L,2014-04-22,906794202,5/11/2014,9410,109.28,35.84,1028324.8,337254.4,691070.4
